CAULLERY Isabelle
DURANT Isabelle
THOMAS Isabelle
SÁNCHEZ GARCÍA Isidoro
MIHAYLOVA Iskra
ERTUG Ismail
BALSAI István
PÁLFI István
SZENT-IVÁNYI István
UJHELYI István
WINKLER Iuliu
ZANICCHI Iva
KALFIN Ivailo
JAKOVČIĆ Ivan
ŠTEFANEC Ivan
MALETIĆ Ivana
VIRGIN Ivar
PADAR Ivari
GODMANIS Ivars
GRIGULE Iveta
BELET Ivo
STREJČEK Ivo
VAJGL Ivo
BILBAO BARANDICA Izaskun
IRAZABALBEITIA FERNÁNDEZ Iñaki
VANDEMEULEBROUCKE Jaak H.-A.
PROTASIEWICZ Jacek
SARYUSZ-WOLSKI Jacek
WŁOSOWICZ Jacek
KURSKI Jacek Olgierd
STEWART-CLARK Jack
LANG Jack M.E.
HÉNIN Jacky
FOSTER Jacqueline
ROUSSEAUX Jacqueline
DONNAY Jacques
SANTER Jacques
SANTKIN Jacques
TOUBON Jacques
POOS Jacques F.
WIŚNIEWSKA Jadwiga
MAYOR OREJA Jaime
VALDIVIELSO DE CUÉ Jaime
VON WEIZSÄCKER Jakob
CARVER James
ELLES James
MOORHOUSE James
NICHOLSON James
FITZSIMONS James (Jim)
PROVAN James L.C.
MADEIRA Jamila
ANDERSSON Jan
BŘEZINA Jan
CREMERS Jan
DHAENE Jan
HUITEMA Jan
KELLER Jan
KOZŁOWSKI Jan
MULDER Jan
OLBRYCHT Jan
SONNEVELD Jan
ZAHRADIL Jan
KUŁAKOWSKI Jan Jerzy
WIERSMA Jan Marinus
ALBRECHT Jan Philipp
MASIEL Jan Tadeusz
TOMAKA Jan Walenty
BERTENS Jan Willem
WIEBENGA Jan-Kees
BOBOŠÍKOVÁ Jana
HYBÁŠKOVÁ Jana
ŽITŇANSKÁ Jana
COLLINS Jane
FOURTOU Janelly
PODOBNIK Janez
ATKINSON Janice
SAKELLARIOU Jannis
REILJAN Janno
KORWIN-MIKKE Janusz
LEWANDOWSKI Janusz
ONYSZKIEWICZ Janusz
WOJCIECHOWSKI Janusz
ZEMKE Janusz
LISAK Janusz Stanisław
KOHLÍČEK Jaromír
ŠTĚTINA Jaromír
LOBKOWICZ Jaroslav
PAŠKA Jaroslav
ZVĚŘINA Jaroslav
KALINOWSKI Jarosław
WAŁĘSA Jarosław
GAWRONSKI Jas
AZZOPARDI Jason
LÓPEZ Javi
AREITIO TOLEDO Javier
COUSO PERMUY Javier
MORENO SÁNCHEZ Javier
NART Javier
ARTHUIS Jean
BAGGIONI Jean
LAMBERT Jean
QUERBES Jean
ROATTA Jean
SAINT-JOSSE Jean
SPAUTZ Jean
COTTIGNY Jean Louis
BEAUPUY Jean Marie
GIANSILY Jean-Antoine
MARCHIANI Jean-Charles
FRUTEAU Jean-Claude
MARCOURT Jean-Claude
MARTINEZ Jean-Claude
PASTY Jean-Claude
HORY Jean-François
JALKH Jean-François
BICEP Jean-Jacob
BERNIÉ Jean-Louis
BOURLANGES Jean-Louis
BENNAHMIAS Jean-Luc
DEHAENE Jean-Luc
MÉLENCHON Jean-Luc
SCHAFFHAUSER Jean-Luc
CAVADA Jean-Marie
LE CHEVALLIER Jean-Marie
LE PEN Jean-Marie
DEHOUSSE Jean-Maurice
BESSET Jean-Paul
DENANOT Jean-Paul
GAUZÈS Jean-Paul
AUDY Jean-Pierre
BAZIN Jean-Pierre
BEBEAR Jean-Pierre
COT Jean-Pierre
NORDMANN Jean-Thomas
LE GALLOU Jean-Yves R.R.
HENNIS-PLASSCHAERT Jeanine
TITFORD Jeffrey
KACIN Jelko
GEIER Jens
GIESEKE Jens
HOLM Jens
NILSSON Jens
ROHDE Jens
OKKING Jens Dyhr
BONDE Jens-Peter
MANNINGER Jenő Vilmos
KOFOD Jeppe
LENAERS Jeroen
BUZEK Jerzy
JASKIERNIA Jerzy
PIENIĄŻEK Jerzy
WENDERLICH Jerzy Jan
SMORAWIŃSKI Jerzy Kazimierz
LARIVE Jessica E.S.
CABEZÓN ALONSO Jesús
EVANS Jill
SEYMOUR Jill
ALLISTER Jim
HIGGINS Jim
GOLDSMITH Jimmy
HAVEL Jiří
MAŠTÁLKA Jiří
POSPÍŠIL Jiří
LEINEN Jo
SCHUSTER Joachim
STARBATTY Joachim
WUERMELING Joachim
ZELLER Joachim
CALABUIG RULL Joan
COLOM I NAVAL Joan
VALLVÉ Joan
SENYSZYN Joanna
SKRZYDLEWSKA Joanna Katarzyna
CRUZ Joaquim
MIRANDA Joaquim
PISCARRETA Joaquim
VAIRINHOS Joaquim
SISÓ CRUELLAS Joaquín
HIGGINS Joe
HASSE FERREIRA Joel
VAN HECKE Johan
VAN OVERTVELDT Johan
BOOGERD-QUAAK Johanna L.A.
BLOKLAND Johannes
LEBECH Johannes
VOGGENHUBER Johannes
VAN BAALEN Johannes Cornelis
ATTARD-MONTALTO John
BOWIS John
BUFTON John
HUME John
IVERSEN John
PURVIS John
WHITTAKER John
CORRIE John Alexander
STEVENS John C.C.
TOMLINSON John E.
MCCARTIN John Joseph
AGNEW John Stuart
CUSHNAHAN John Walls
SWIEBEL Joke
DIČKUTĖ Jolanta
HIBNER Jolanta Emilia
SJÖSTEDT Jonas
ARNOTT Jonathan
EVANS Jonathan
FERNÁNDEZ Jonás
POST Joop
LAGENDIJK Joost
SEBASTIÀ Jordi
MOREIRA DA SILVA Jorge
HERNÁNDEZ MOLLAR Jorge Salvador
CHATZIMARKAKIS Jorgo
BONNICI Josef
VACULÍK Josef
WEIDENHOLZER Josef
ZIELENIEC Josef
ANDRÉS BAREA Josefa
BORRELL FONTELLES Josep
VERDE I ALDEA Josep
PONS GRAU Josep E.
TERRICABRAS Josep-Maria
CUSCHIERI Joseph
DAUL Joseph
MUSCAT Joseph
JUARISTI ABAUNZ Josu
ORTUONDO LARREA Josu
IMAZ SAN MIGUEL Josu Jon
APOLINÁRIO José
BARROS MOURA José
BLANCO LÓPEZ José
BOVÉ José
GIRÃO PEREIRA José
MENDES BOTA José
PACHECO PEREIRA José
VALVERDE LÓPEZ José
VILA ABELLÓ José
SILVA PENEDA José Albino
ESCUDERO José Antonio
POSADA GONZÁLEZ José Domingo
HAPPART José H.G.
SALAFRANCA SÁNCHEZ-NEYRA José Ignacio
FARIA José Inácio
POMÉS RUIZ José Javier
FERNANDES José Manuel
GARCÍA-MARGALLO Y MARFIL José Manuel
TORRES COUTO José Manuel
GIL-ROBLES GIL-DELGADO José María
MENDILUCE PEREIRO José María
HERIBAN Jozef
ŠEVC Jozef
RADOŠ Jozo
FERREIRA João
GOUVEIA João
PINHEIRO João de Deus
BERGERON Joëlle
MÉLIN Joëlle
FRAILE CANTÓN Juan
OJEDA SANZ Juan
NARANJO ESCOBAR Juan Andrés
GIRAUTA VIDAL Juan Carlos
IZQUIERDO COLLADO Juan de Dios
RAMÍREZ HEREDIA Juan de Dios
LÓPEZ AGUILAR Juan Fernando
BAYONA DE PEROGORDO Juan José
COLINO SALAMANCA Juan Luis
FABRA VALLÉS Juan Manuel
FERRÁNDEZ LEZAUN Juan Manuel
KIRTON-DARLING Jude
SARGENTINI Judith
MERKIES Judith A.
MAATEN Jules
PITERA Julia
REDA Julia
REID Julia
GIRLING Julie
WARD Julie
IMBRASAS Juozas
WEBER Jup
DOBELIS Juris
SOKOLOVSKIS Juris
HALLA-AHO Jussi
PALECKIS Justas Vincas
VITKAUSKAITE BERNARD Justina
HAUG Jutta
STEINRUCK Jutta
OTILA Jyrki
GUTELAND Jytte
FIGEĽ Ján
HUDACKÝ Ján
ÁDER János
LAVRILLEUX Jérôme
OLEKSY Józef
PINIOR Józef
KUBICA Józef Jerzy
NAGY József
SZÁJER József
ÉKES József
LEICHTFRIED Jörg
SVENSSON Jörn
DONNER Jörn Johan
DOHRMANN Jørn
BROCKA Július
CREUTZMANN Jürgen
KLUTE Jürgen
SCHRÖDER Jürgen
ZIMMERLING Jürgen
ARIF Kader
KALLAS Kaja
DILLEN Karel C.C.
ZÉRIBI Karim
DELLI Karima
JUNKER Karin
JÖNS Karin
KADENBACH Karin
RESETARITS Karin
RIIS-JØRGENSEN Karin
SCHEELE Karin
HABSBURG-LOTHRINGEN Karl
SCHWEITZER Karl
VON WOGAU Karl
OLSSON Karl Erik
FLORENZ Karl-Heinz
PEIJS Karla M.H.
KARSKI Karol
KNOLLE Karsten
HOPPENSTEDT Karsten Friedrich
LIOTARD Kartika Tamara
KYENGE Kashetu
LÉVAI Katalin
NEVEĎALOVÁ Katarína
BATZELI Katerina
DASKALAKI Katerina
KONEČNÁ Kateřina
BUITENWEG Kathalijne Maria
VAN BREMPT Kathleen
SINNOTT Kathy
PIRI Kati
SAKS Katrin
SWINBURNE Kay
UJAZDOWSKI Kazimierz Michał
BOBELIS Kazys Jaunutis
TAYLOR Keith
COATES Kenneth
STEWART Kenneth A.
COLLINS Kenneth D.
JOHANSSON Kent
WESTPHAL Kerstin
KUZMICKAS Kestutis
GÁL Kinga
GÖNCZ Kinga
PIHA Kirsi Katariina
JENSEN Kirsten M.
BUCHNER Klaus
HÄNSCH Klaus
LUKAS Klaus
REHDER Klaus
LEHNE Klaus-Heiner
FLECKENSTEIN Knut
DILLEN Koenraad
GOROSTIAGA ATXALANDABASO Koldo
SZYMAŃSKI Konrad
SCHWAIGER Konrad K.
KLIRONOMOS Konstadinos
DIMITROV Konstantin
ALYSSANDRAKIS Konstantinos
DROUTSAS Konstantinos
HATZIDAKIS Konstantinos
PAPADAKIS Konstantinos
POUPAKIS Konstantinos
ZŁOTOWSKI Kosma
KUNEVA Kostadinka
CHRYSOGONOS Kostas
VIGENIN Kristian
OJULAND Kristiina
WINBERG Kristina
MORVAI Krisztina
ARSENIS Kriton
KARIŅŠ Krišjānis
ŁYBACKA Krystyna
FILIPEK Krzysztof
HETMAN Krzysztof
HOŁOWCZYC Krzysztof
LISEK Krzysztof
RUTKOWSKI Krzysztof
LECHNER Kurt
MALANGRÉ Kurt
LAUK Kurt Joachim
TRIANTAPHYLLIDES Kyriacos
MAVRONIKOLAS Kyriakos
TOIVONEN Kyösti
VIRRANKOSKI Kyösti
SZABÓ Károly Ferenc
ŠADURSKIS Kārlis
KRIŠČIŪNAS Kęstutis
ANDRIKIENĖ Laima Liucija
BOKROS Lajos
VAN NISTELROOIJ Lambert
FOUNTOULIS Lampros
PISTELLI Lapo
COMI Lara
ADAKTUSSON Lars
WOHLIN Lars
LEHTINEN Lasse
AGEA Laura
DE ESTEBAN MARTIN Laura
FERRARA Laura
GONZÁLEZ ÁLVAREZ Laura
STASSEN Laurence J.A.J.
BRINKHORST Laurens Jan
REBEGA Laurențiu
VAN DER WAAL Leen
CHRISTOFOROU Lefteris
EK Lena
KOLARSKA-BOBIŃSKA Lena
SACRÉDEUS Lennart
TINDEMANS Leo C.
ORLANDO Leoluca
DOMENICI Leonardo
DONSKIS Leonidas
VAN BLADEL Leonie G.L.
RUTOWICZ Leopold Józef
NÍ RIADA Liadh
AYLWARD Liam
HYLAND Liam
ROUČEK Libor
RONZULLI Licia
SENRA RODRÍGUEZ Lidia
GERINGER DE OEDENBERG Lidia Joanna
HOANG NGOC Liem
LIEPIŅA Liene
JAAKONSAARI Liisa
RODRIGUES Liliana
GRUBER Lilli
GYLDENKILDE Lilli
JACOBS Lily
MCAVAN Linda
ENGSTRÖM Linnéa
JENSEN Lis
GRÖNFELDT BERGMAN Lisbeth
GRÖNER Lissy
FILIPPI Livio
GERMIČ Ljubo
NOVAK Ljudmila
SÁNCHEZ CALDENTEY Lola
DYBKJÆR Lone
INGLEWOOD Lord
PLUMB Lord 
CESA Lorenzo
FONTANA Lorenzo
BISKY Lothar
ALIOT Louis
BONTES Louis
GRECH Louis
IDE Louis
MICHEL Louis
MANSCOUR Louis-Joseph
BOURS Louise
VAN DER LAAN Lousewies
DE PALACIO Loyola
ROMAGNOLI Luca
HARTONG Lucas
CASTELLINA Luciana
SBARBATI Luciana
CAVERI Luciano
PETTINARI Luciano
SCHIFONE Luciano
VECCHI Luciano
MANISCO Lucio
VANDER TAELEN Luckas
ANDERSON Lucy
GARCÍA ARIAS Ludivina
NIEDERMAYER Luděk
SEFZIG Luděk
BERLINGUER Luigi
CALIGARIS Luigi
CESARO Luigi
COCILOVO Luigi
DE MAGISTRIS Luigi
MORETTI Luigi
MORGANO Luigi
VINCI Luigi
COLAJANNI Luigi Alberto
FLORIO Luigi Andrea
DE MITA Luigi Ciriaco
BERENGUER FUSTER Luis
CAMPOY ZUECO Luis
DE GRANDES PASCUAL Luis
HERRERO-TEJEDOR Luis
YÁÑEZ-BARNUEVO GARCÍA Luis
CAPOULAS SANTOS Luis Manuel
AGUIRIANO NALDA Luis Marco
MORGANTINI Luisa
TODINI Luisa
RUDI UBEDA Luisa Fernanda
FLANAGAN Luke Ming
GOEPEL Lutz
MARINHO Luís
QUEIRÓ Luís
ALVES Luís Paulo
SCHENARDI Lydia
SHOULEVA Lydia
POLFER Lydie
HARRISON Lyndon H.A.
BOYLAN Lynn
A. NAGY László
SURJÁN László
TŐKÉS László
JÁRÓKA Lívia
VAN PUTTEN Maartje J.A.
GIERTYCH Maciej Marian
CALIA Maddalena
JOUYE DE GRANDMAISON Madeleine
DELVAUX Mady
KÓSÁNÉ KOVÁCS Magda
AELVOET Magda G.H.
ALVAREZ Magdalena
HOFF Magdalene
ALLAM Magdi Cristiano
CSIBI Magor Imre
MCGUINNESS Mairead
PAGAZAURTUNDÚA RUIZ Maite
THEORIN Maj Britt
LÖÖW Maj-Lis
ŠIRCA Majda
HARBOUR Malcolm
BENARAB-ATTOU Malika
BJÖRK Malin
LINDHOLM MaLou
WEBER Manfred
KEFALOGIANNIS Manolis
MAVROMMATIS Manolis
ESCOLA HERNANDO Manuel
MEDINA ORTEGA Manuel
PORTO Manuel
PÉREZ ÁLVAREZ Manuel
SANTOS Manuel António dos
FRUTOS GAMA Manuela
BIZZOTTO Mara
JOULAUD Marc
TARABELLA Marc
DE GRAAFF Marcel
SCHLECHTER Marcel
OREJA ARBURÚA Marcelino
DELL'UTRI Marcello
VERNOLA Marcello
LIBICKI Marcin
AFFRONTE Marco
CAPPATO Marco
CELLAI Marco
FORMENTINI Marco
PANNELLA Marco
RIZZO Marco
SCURRIA Marco
VALLI Marco
ZANNI Marco
ZULLO Marco
PRETZELL Marcus
JUREK Marek
PLURA Marek
SIWIEC Marek
CZARNECKI Marek Aleksander
WIDUCH Marek Damian
MIGALSKI Marek Henryk
GRÓBARCZYK Marek Józef
WIKIŃSKI Marek Michał
GÜNTHER Maren
STARKEVIČIŪTĖ Margarita
SCHINAS Margaritis
SUDRE Margie
KESSLER Margot
PARKER Margot
AUKEN Margrete
VAN DEN BERG Margrietus
ARENA Maria
BADIA I CUTCHET Maria
BERGER Maria
CAPPONE Maria
CARRILHO Maria
GRAPINI Maria
HEUBUCH Maria
MARTENS Maria
MATSOUKA Maria
NOICHL Maria
PETRE Maria
ROBSAHM Maria
SPYRAKI Maria
AGLIETTA Maria Adelaide
CARDONA Maria Celeste
ESTEVES Maria da Assunção
CARVALHO Maria Da Graça
ORTIZ RIVAS Maria del Carmen
PATRÃO NEVES Maria do Céu
KOPPA Maria Eleni
PAGANO Maria Grazia
SANDERS-TEN HOLTE Maria Johanna (Marieke)
RODRIGUES Maria João
COLOMBO SVEVO Maria Paola
FLEMMING Marialiese
HARKIN Marian
ZLOTEA Marian
ŻENKIEWICZ Marian
MARINESCU Marian-Jean
ERIKSSON Marianne
MIKKO Marianne
THYSSEN Marianne
PANAYOTOPOULOS-CASSIOTOU Marie
ISLER BÉGUIN Marie Anne
CARLOTTI Marie-Arlette
ARNAUTU Marie-Christine
BOUTONNET Marie-Christine
VERGIAT Marie-Christine
DE ROSE Marie-France
STIRBOIS Marie-France
DUTHU Marie-Françoise
GARAUD Marie-Françoise
AUBERT Marie-Hélène
DESCAMPS Marie-Hélène
GILLIG Marie-Hélène
DENYS Marie-José
REYNAUD Marie-Line
LIENEMANN Marie-Noëlle
KESTELIJN-SIERENS Marie-Paule (Mimi)
HERMANGE Marie-Thérèse
MUTIN Marie-Thérèse
SANCHEZ-SCHMID Marie-Thérèse
BAEVA Mariela Velichkova
DE SARNEZ Marielle
GALLO Marielle
SCHAAKE Marietje
GIANNAKOU Marietta
PETIR Marijana
CORNELISSEN Marije
MARIN Marilena
XENOGIANNAKOPOULOU Marilisa
ALBIOL GUZMÁN Marina
YANNAKOUDAKIS Marina
LE PEN Marine
BALDINI Marino
BORGHEZIO Mario
DE MARCO Mario
MANTOVANI Mario
MAURO Mario
PIRILLO Mario
MATSAKIS Marios
SEGNI Mariotto
MATIAS Marisa
PAULSEN Marit
ULVSKOG Marita
GABRIEL Mariya
STENIUS-KAUKONEN Marjatta
MATIKAINEN-KALLSTRÖM Marjo
LAURISTIN Marju
DEMESMAEKER Mark
KILLILEA Mark
WATTS Mark Francis
HENDRICK Mark Phillip
FERBER Markus
PIEPER Markus
LENZ Marlene
MIZZI Marlene
MOSIEK-URBAHN Marlies
LAAR Mart
ANDREASEN Marta
VINCENZI Marta
BEKASOVS Martijans
CALLANAN Martin
DIMITROV Martin
EHRENHAUSER Martin
HÄUSLING Martin
KASTLER Martin
SCHULZ Martin
SONNEBORN Martin
ANDERSON Martina
DLABAJOVÁ Martina
GREDLER Martina
MICHELS Martina
WERNER Martina
ROURE Martine
GRAU I SEGÚ Martí
LYUBCHEVA Marusya
HONEYBALL Mary
BANOTTI Mary Elizabeth
MCDONALD Mary Lou
IRIGOYEN PÉREZ María
IZQUIERDO ROJO María
MUÑIZ DE URQUIZA María
RODRÍGUEZ RAMOS María
SORNOSA MARTÍNEZ María
AVILÉS PEREA María Antonia
CORREA ZAMORA María Auxiliadora
SALINAS GARCÍA María Isabel
ARAMBURU DEL RÍO María Jesús
BERGAZ CONESA María Luisa
ESTEVAN BOLEA María Teresa
SALINI Massimiliano
CACCIARI Massimo
CARRARO Massimo
CORSARO Massimo
D'ALEMA Massimo
PAOLUCCI Massimo
REICHHOLD Mathias
GROSCH Mathieu
CARTHY Matt
SALVINI Matteo
GROOTE Matthias
VAN MILTENBURG Matthijs
WUORI Matti
PONGA Maurice
TURCO Maurizio
NOBILIA Mauro
ZANI Mauro
ANDERSSON Max
HANDZLIK Małgorzata
WINIARCZYK-KOSSAKOWSKA Małgorzata
ROTHE Mechtild
BRESSO Mercedes
KYLLÖNEN Merja
KALDI Meropi
KAZAK Metin
DE VITS Mia
KUMPULA-NATRI Miapetra
CASHMAN Michael
CRAMER Michael
FRENDO Michael
GAHLER Michael
MCGOWAN Michael
SPINDELEGGER Michael
TAPPIN Michael
THEURER Michael
HINDLEY Michael J.
HOLMES Michael John
ELLIOTT Michael N.
ŠOJDROVÁ Michaela
TREMOPOULOS Michail
BONI Michał
MARUSIK Michał
KAMIŃSKI Michał Tomasz
BARNIER Michel
DANTIN Michel
HANSENNE Michel
RAYMOND Michel
REIMON Michel
ROCARD Michel
TEYCHENNÉ Michel
DARY Michel J.M.
SCARBONCHI Michel-Ange
GIUFFRIDA Michela
SANTORO Michele
VAN HULTEN Michiel
EBNER Michl
ALLIOT-MARIE Michèle
LINDEPERG Michèle
RIVASI Michèle
STRIFFLER Michèle
JANOWSKI Mieczysław Edmund
SMET Miet
ARIAS CAÑETE Miguel
PORTAS Miguel
URBÁN CRESPO Miguel
VIEGAS Miguel
MARTÍNEZ MARTÍNEZ Miguel Angel
BREJC Mihael
POPA Mihaela
ȚURCANU Mihai
PAPAYANNAKIS Mihail
BALLA Mihály
GUSTAFSSON Mikael
HOOKEM Mike
NATTRASS Mike
IRUJO AMEZAGA Mikel
PESÄLÄ Mikko
RÖNNHOLM Mikko
CABRNOCH Milan
EKERT Milan
GAĽA Milan
HORÁČEK Milan
LINZER Milan
ZVER Milan
PUPOVAC Milorad
RANSDORF Miloslav
KOTEREC Miloš
TITZ Miloš
KYRKOS Miltiadis
BASTYS Mindaugas
MALLIORI Minerva Melpomeni
CLIVETI Minodora
MAYOL I RAYNAL Miquel
DIACONU Mircea
D'ORNANO Mireille
DOMENECH Mireille Conception
DALLI Miriam
RYYNÄNEN Mirja
BENEŠ Miroslav
MIKOLÁŠIK Miroslav
OUZKÝ Miroslav
POCHE Miroslav
PIOTROWSKI Mirosław
REPO Mitro
CHERVENYAKOV Mladen Petrov
CAMRE Mogens
DRČAR MURKO Mojca
KLEVA KEKUŠ Mojca
SCOTT CATO Molly
NEKOV Momchil
FRASSONI Monica
GIUNTINI Monica
MACOVEI Monica
IACOB-RIDZI Monica Maria
MUSCĂ Monica Octavia
BALDI Monica Stefania
FLAŠÍKOVÁ BEŇOVÁ Monika
HOHLMEIER Monika
PANAYOTOVA Monika
SMOLKOVÁ Monika
VANA Monika
LØKKEGAARD Morten
MESSERSCHMIDT Morten
PETERSEN Morten Helveg
TROSZCZYNSKI Mylène
ZORBA Myrsini
DAVID Mário
SOARES Mário
EÖRSI Mátyás
RIDRUEJO Mónica
NEYNSKY Nadezhda
MORANO Nadine
HIRSCH Nadja
MOUSKOURI Nana
GRIESBECK Nathalie
GILL Nathan
ALI Nedzhmi
GILL Neena
MACCORMICK Neil
PARISH Neil
VAN DIJK Nel B.M.
MAES Nelly
SYLIKIOTIS Neoklis
CHILDERS Nessa
ANDREWS Niall
RINALDI Niccolò
BETHELL Nicholas
CLEGG Nicholas
GRIFFIN Nick
MLADENOV Nickolay
BULZESC Nicodim
CAPUTO Nicola
DANTI Nicola
ZINGARETTI Nicola
POPA Nicolae Vlad
BAY Nicolas
SARKOZY Nicolas
FONTAINE Nicole
KIIL-NIELSEN Nicole
PERY Nicole
SINCLAIRE Nicole
THOMAS-MAURO Nicole
BUSK Niels
SINDAL Niels
KOFOED Niels Anker
FARAGE Nigel
TZAVELA Niki
KAKLAMANIS Nikitas
VULJANIĆ Nikola
CHOUNTIS Nikolaos
PAPAKYRIAZIS Nikolaos
SALAVRAKOS Nikolaos
SIFUNAKIS Nikolaos
VAKALIS Nikolaos
BAREKOV Nikolay
ANDROULAKIS Nikos
CHRYSOGELOS Nikos
LUNDGREN Nils
TORVALDS Nils
ŠKOTTOVÁ Nina
DEVA Nirj
BERRA Nora
ERDŐS Norbert
GLANTE Norbert
LINS Norbert
NEUSER Norbert
NICOLAI Norica
WEST Norman
MARIAS Notis
MAMÈRE Noël
AHERN Nuala
MELO Nuno
TEIXEIRA Nuno
MENDONÇA Nélio
LEPERRE-VERRIER Odile
STUGER Olaf
VLASÁK Oldřich
ANDREASEN Ole
CHRISTENSEN Ole
KRARUP Ole
SØRENSEN Ole B.
VALJALO Oleg
SEHNALOVÁ Olga
ZRIHEN Olga
DUHAMEL Olivier
DUPUIS Olivier
LUDVIGSSON Olle
SCHMIDT Olle
REHN Olli
COLLI Ombretta
RAINYTÉ-BODARD Ona
ROSSI Oreste
JUNQUERAS VIES Oriol
KARAS Othmar
DEL TURCO Ottaviano
BARDONG Otto
VON HABSBURG Otto
OJALA Outi
SILAGHI Ovidiu Ioan
GANȚ Ovidiu Victor
CEYHUN Ozan
VÄYRYNEN Paavo
ARIAS ECHEVERRÍA Pablo
ECHENIQUE Pablo
IGLESIAS Pablo
ZALBA BIDEGAIN Pablo
LÓPEZ BERMEJO Paloma
BEGLITIS Panagiotis
DEMETRIOU Panayiotis
LAMBRIAS Panayotis
BARTOLOZZI Paolo
CIRINO POMICINO Paolo
COSTA Paolo
DE CASTRO Paolo
PASTORELLI Paolo
AVGERINOS Paraskevas
ARIMONT Pascal
CANFIN Pascal
DURAND Pascal
GRUNY Pascale
NAPOLETANO Pasqualina
COX Pat
GALLAGHER Pat the Cope
TIROLIEN Patrice
MCKENNA Patricia
VAN DER KAMMEN Patricia
ŠULIN Patricija
GAUBERT Patrick
LE HYARIC Patrick
LOUIS Patrick
O'FLYNN Patrick
TOIA Patrizia
SÖRENSEN Patsy
BRANNEN Paul
MURPHY Paul
NUTTALL Paul
RÜBIG Paul
TANG Paul
VAN BUITENEN Paul
VERGÈS Paul
LANNOYE Paul A.A.J.G.
COÛTEAUX Paul Marie
GREEN Pauline
KĻAVIŅŠ Paulis
CASACA Paulo
PORTAS Paulo
RANGEL Paulo
POC Pavel
SVOBODA Pavel
TELIČKA Pavel
SARLIS Pavlos
KUBOVIČ Pavol
ZALEWSKI Paweł
PISKORSKI Paweł Bartłomiej
KOWAL Paweł Robert
WACHTMEISTER Peder
APARICIO SÁNCHEZ Pedro
GUERREIRO Pedro
MARSET CAMPOS Pedro
SILVA PEREIRA Pedro
KREITZBERG Peeter
GAHRTON Per
STENMARCK Per
ARVIDSSON Per-Arne
ESTEVE Pere
FRAHM Pernille
PAASIO Pertti
BERÈS Pervenche
BACO Peter
BOSSU Peter
ERIKSSON Peter
JAHR Peter
KITTELMANN Peter
LIESE Peter
LUNDGREN Peter
PEX Peter
SICHROVSKY Peter
SIMON Peter
SKINNER Peter
TRUSCOTT Peter
VAN DALEN Peter
ŠŤASTNÝ Peter
CRAMPTON Peter Duncan
MOMBAUR Peter Michael
DUCHOŇ Petr
JEŽEK Petr
LACHNIT Petr
MACH Petr
ŠULÁK Petr
KAMMEREVERT Petra
MASÁCOVÁ Petra
AUŠTREVIČIUS Petras
POPEANGĂ Petre
SARVAMAA Petri
EFTHYMIOU Petros
FILIP Petru
LUHAN Petru Constantin
CORNELISSEN Petrus A.M.
STAVREVA Petya
BENNION Phil
PRENDERGAST Phil
BRADBOURN Philip
BUSHILL-MATTHEWS Philip
CLAEYS Philip
DIMITROV Philip Dimitrov
BOULLAND Philippe
BUSQUIN Philippe
DE BACKER Philippe
DE VILLIERS Philippe
JUVIN Philippe
LAMBERTS Philippe
LOISEAU Philippe
MORILLON Philippe
HERZOG Philippe A.R.
DE COENE Philippe C.
MONFILS Philippe J.F.
MARTIN Philippe-Armand
WHITEHEAD Phillip
LOCATELLI Pia Elda
PANZERI Pier Antonio
CASINI Pier Ferdinando
BERSANI Pier Luigi
CASTAGNETTI Pierluigi
PEDICINI Piernicola
BERNARD-REYMOND Pierre
CARNITI Pierre
JONCKHEER Pierre
LATAILLADE Pierre
MOSCOVICI Pierre
PRADIER Pierre
PRIBETICH Pierre
SCHAPIRA Pierre
SCHORI Pierre
DANKERT Pieter
DI PRIMA Pietro Antonio
MENNEA Pietro-Paolo
KAUPPI Piia-Noora
AYUSO Pilar
DEL CASTILLO VERA Pilar
PICIERNO Pina
ARLACCHI Pino
BORYS Piotr
GADZINOWSKI Piotr
RUSANEN Pirjo
SALATTO Potito
SCHLÜTER Poul
RASMUSSEN Poul Nyrup
BORISSOV Preslav
DE ROSSA Proinsias
CSÁKY Pál
SCHMITT Pál
VASTAGH Pál
NIEDERMÜLLER Péter
OLAJOS Péter
CORREIA Quinídio
DATI Rachida
PODGOREAN Radu
ȚÎRLE Radu
MORKŪNAITĖ-MIKULĖNIENĖ Radvilė
TRZASKOWSKI Rafał
BALDASSARRE Raffaele
COSTA Raffaele
FITTO Raffaele
LOMBARDO Raffaele
ILASKIVI Raimo
OBIOLS Raimon
FASSA Raimondo
ECHERER Raina A. Mercedes
WIELAND Rainer
WALTER Ralf
TREMOSA I BALCELLS Ramon
MĂNESCU Ramona Nicole
JÁUREGUI ATONDO Ramón
VALCÁRCEL SISO Ramón Luis
CHANTERIE Raphaël M.G.
ANTINUCCI Rapisardo
CARDOSO Raquel
NICULESCU Rareș-Lucian
CHESA Raymond
FINCH Raymond
LANGENDRIES Raymond
DURY Raymonde M.E.A.
ROSADO FERNANDES Raúl Miguel
ROMEVA I RUEDA Raül
HARMS Rebecca
TAYLOR Rebecca
BASTOS Regina
BÖGE Reimer
BÜTIKOFER Reinhard
RACK Reinhard
MESSNER Reinhold
PAASILINNA Reino
SERNAGIOTTO Remo
BRIANO Renata
SOMMER Renate
WEBER Renate
HEINISCH Renate Charlotte
